PM 2.5,Dew Point (Celcius Degree),Humidity,Pressure,Temperature,Cumulated wind speed,Precipitation
29,-20,25,1028,-3,15.19,0
31,-20,23,1028,-2,4.02,0
28,-22,17,1027,0,3.13,0
28,-22,16,1025,1,7.15,0
61,-22,16,1025,1,1.79,0
64,-23,14,1024,1,4.92,0
80,-23,14,1024,1,6.71,0
91,-22,17,1024,0,8.5,0
79,-20,27,1025,-4,11.63,0
48,-22,21,1026,-3,14.76,0
59,-22,21,1026,-3,15.65,0
82,-20,29,1027,-5,1.79,0
63,-21,23,1027,-3,0.89,0
48,-19,30,1027,-4,1.79,0
54,-19,30,1027,-4,4.92,0
42,-19,30,1027,-4,8.05,0
47,-19,30,1028,-4,0.89,0
87,-19,32,1028,-5,1.79,0
105,-15,45,1028,-5,1.79,0
90,-13,57,1028,-6,0.89,0
101,-13,62,1029,-7,0.89,0
126,-12,67,1030,-7,1.78,0
114,-19,34,1030,-6,3.13,0
103,-18,35,1031,-5,4.92,0
114,-14,45,1031,-4,1.79,0
100,-13,45,1031,-3,1.79,0
72,-14,39,1031,-2,3.58,0
68,-13,39,1030,-1,6.71,0
72,-14,36,1029,-1,1.79,0
71,-13,39,1029,-1,1.79,0
80,-12,42,1029,-1,3.58,0
70,-12,46,1030,-2,5.37,0
63,-12,53,1030,-4,6.26,0
67,-13,49,1031,-4,8.05,0
62,-13,53,1031,-5,8.94,0
69,-12,57,1032,-5,9.83,0
58,-12,62,1033,-6,11.62,0
51,-11,67,1033,-6,13.41,0
51,-11,73,1033,-7,15.2,0
54,-11,78,1033,-8,16.99,0
45,-11,78,1033,-8,18.78,0
47,-11,78,1033,-8,20.57,0
85,-11,73,1032,-7,23.7,0
78,-11,73,1032,-7,25.49,0
68,-12,67,1032,-7,27.28,0
64,-12,67,1032,-7,29.07,0
65,-13,62,1033,-7,0.89,0
80,-12,62,1033,-6,1.79,0
74,-11,62,1032,-5,4.92,0
93,-11,58,1032,-4,8.05,0
77,-11,53,1031,-3,11.18,0
67,-11,53,1030,-3,15.2,0
84,-12,46,1029,-2,19.22,0
77,-12,46,1029,-2,22.35,0
83,-12,46,1028,-2,25.48,0
82,-12,46,1027,-2,29.5,0
100,-10,58,1028,-3,33.52,0
189,-9,63,1029,-3,35.31,0
99,-7,79,1029,-4,37.1,0
71,-6,92,1028,-5,38.89,0
43,-6,92,1028,-5,42.02,0
64,-6,92,1027,-5,45.15,0
68,-6,92,1027,-5,46.94,0
69,-7,85,1026,-5,48.73,0
65,-7,85,1025,-5,0.89,0
71,-7,85,1025,-5,1.78,0
77,-7,92,1024,-6,0.89,0
81,-7,92,1024,-6,0.89,0
88,-7,92,1024,-6,0.89,0
90,-7,92,1023,-6,1.78,0
92,-6,92,1024,-5,1.79,0
88,-6,92,1024,-5,1.79,0
80,-6,85,1023,-4,3.58,0
100,-6,85,1023,-4,0.89,0
105,-6,79,1023,-3,1.78,0
118,-7,73,1022,-3,2.67,0
125,-7,73,1021,-3,3.56,0
141,-6,74,1020,-2,1.79,0
152,-6,74,1020,-2,3.58,0
164,-6,79,1020,-3,5.37,0
147,-7,79,1020,-4,0.89,0
162,-7,85,1021,-5,0.89,0
157,-7,85,1021,-5,1.78,0
156,-6,85,1022,-4,2.67,0
160,-5,86,1022,-3,0.89,0
178,-7,85,1020,-5,1.79,0
187,-6,85,1021,-4,0.89,0
181,-6,92,1020,-5,1.34,0
185,-7,92,1020,-6,0.89,0
197,-8,85,1020,-6,0.89,0
180,-6,92,1019,-5,0.89,0
172,-6,85,1019,-4,1.79,0
166,-6,85,1019,-4,1.79,0
136,-6,85,1020,-4,4.92,0
133,-6,85,1019,-4,8.05,0
140,-5,86,1020,-3,12.07,0
159,-5,79,1020,-2,15.2,0
169,-5,74,1019,-1,0.89,0
170,-5,69,1019,0,2.68,0
184,-5,59,1017,2,1.79,0
163,-5,51,1017,4,0.89,0
140,-5,48,1017,5,1.79,0
144,-4,55,1017,4,4.92,0
166,-4,59,1017,3,6.71,0
196,-5,64,1019,1,0.89,0
227,-4,74,1020,0,0.89,0
210,-4,80,1020,-1,0.89,0
233,-5,79,1020,-2,1.78,0
258,-4,86,1021,-2,2.23,0
247,-4,92,1021,-3,3.12,0
230,-5,86,1021,-3,1.79,0
273,-5,86,1022,-3,0.89,0
253,-6,85,1022,-4,0.89,0
254,-5,86,1022,-3,0.89,0
241,-6,92,1022,-5,2.68,0
229,-6,92,1022,-5,5.81,0
199,-5,92,1023,-4,0.89,0
193,-5,92,1023,-4,1.34,0
207,-4,92,1024,-3,2.23,0
176,-9,47,1025,1,4.02,0
91,-15,27,1025,2,8.04,0
58,-17,21,1025,3,3.13,0
39,-18,18,1025,4,4.92,0
50,-16,21,1024,4,0.89,0
51,-14,23,1023,5,1.78,0
49,-13,27,1023,4,1.79,0
54,-12,30,1023,4,0.89,0
153,-11,34,1024,3,1.79,0
181,-10,40,1024,2,3.58,0
181,-7,51,1025,2,6.71,0
182,-6,63,1025,0,0.89,0
156,-8,58,1026,-1,3.13,0
27,-15,29,1026,1,8.05,0
16,-18,22,1027,1,12.07,0
22,-20,20,1028,0,16.09,0
21,-19,22,1028,0,21.01,0
6,-21,20,1028,-1,25.03,0
8,-21,20,1029,-1,29.95,0
8,-22,19,1029,-2,34.87,0
8,-22,19,1030,-2,39.79,0
10,-22,21,1030,-3,45.6,0
9,-22,21,1031,-3,51.41,0
20,-23,21,1032,-4,58.56,0
14,-23,21,1033,-4,65.71,0
16,-22,21,1033,-3,71.52,0
14,-24,16,1032,-2,77.33,0
10,-24,15,1032,-1,83.14,0
7,-26,12,1031,0,5.81,0
8,-26,12,1030,0,5.81,0
12,-22,17,1030,0,11.62,0
15,-22,17,1030,0,17.43,0
8,-23,16,1030,-1,24.58,0
11,-23,16,1031,-1,31.73,0
18,-22,18,1032,-1,38.88,0
16,-22,19,1032,-2,44.69,0
11,-21,21,1033,-2,50.5,0
10,-22,19,1034,-2,56.31,0
11,-21,23,1035,-3,61.23,0
10,-22,21,1035,-3,67.04,0
10,-22,21,1035,-3,72.85,0
12,-22,21,1035,-3,77.77,0
12,-22,23,1035,-4,82.69,0
10,-23,21,1034,-4,89.84,0
10,-23,22,1034,-5,95.65,0
9,-23,22,1035,-5,5.81,0
9,-22,26,1036,-6,9.83,0
11,-22,24,1037,-5,14.75,0
12,-22,23,1037,-4,19.67,0
12,-22,23,1037,-4,25.48,0
12,-22,21,1037,-3,5.81,0
21,-22,21,1036,-3,11.62,0
18,-24,16,1036,-2,4.92,0
13,-23,18,1035,-2,4.02,0
18,-23,18,1035,-2,7.15,0
17,-23,18,1035,-2,4.02,0
19,-23,18,1035,-2,4.92,0
22,-22,21,1035,-3,8.05,0
20,-21,23,1036,-3,11.18,0
24,-21,27,1036,-5,3.13,0
19,-21,27,1036,-5,8.05,0
13,-20,29,1037,-5,11.18,0
17,-21,27,1038,-5,4.02,0
22,-22,24,1038,-5,9.83,0
16,-22,26,1038,-6,14.75,0
16,-22,26,1038,-6,18.77,0
11,-22,29,1037,-7,22.79,0
10,-23,28,1037,-8,3.13,0
9,-22,31,1037,-8,7.15,0
11,-22,34,1038,-9,11.17,0
14,-23,31,1038,-9,14.3,0
21,-21,37,1038,-9,17.43,0
26,-22,26,1038,-6,4.02,0
21,-22,24,1037,-5,7.15,0
19,-22,23,1036,-4,3.13,0
13,-23,19,1035,-3,3.13,0
13,-23,18,1034,-2,3.13,0
13,-23,16,1033,-1,6.26,0
13,-23,16,1032,-1,1.79,0
11,-23,16,1032,-1,1.79,0
19,-23,16,1031,-1,3.58,0
22,-22,21,1031,-3,5.37,0
50,-21,25,1032,-4,0.89,0
58,-19,32,1032,-5,0.89,0
60,-18,38,1032,-6,1.34,0
69,-16,52,1032,-8,1.79,0
108,-18,44,1032,-8,0.89,0
51,-18,44,1031,-8,3.13,0
54,-18,56,1031,-11,6.26,0
38,-19,40,1031,-8,8.05,0
27,-19,51,1030,-11,11.18,0
23,-19,47,1030,-10,14.31,0
27,-19,51,1030,-11,16.1,0
28,-19,51,1030,-11,19.23,0
24,-19,51,1030,-11,21.02,0
26,-17,56,1031,-10,24.15,0
23,-17,44,1031,-7,0.89,0
37,-18,35,1031,-5,1.78,0
46,-18,30,1030,-3,1.79,0
49,-19,22,1029,0,0.89,0
53,-20,19,1028,1,1.79,0
57,-20,16,1027,3,1.79,0
51,-20,16,1026,3,3.13,0
64,-20,16,1026,3,7.15,0
100,-20,17,1026,2,11.17,0
113,-18,24,1026,0,15.19,0
136,-15,33,1027,-1,18.32,0
213,-15,31,1027,0,22.34,0
259,-15,42,1027,-4,0.89,0
267,-13,53,1028,-5,1.78,0
351,-13,57,1028,-6,2.67,0
980,-13,62,1028,-7,0.89,0
599,-14,49,1029,-5,3.13,0
39,-14,53,1030,-6,6.26,0
7,-14,49,1030,-5,10.28,0
8,-17,33,1030,-3,15.2,0
7,-17,33,1031,-3,4.02,0
7,-18,32,1032,-4,4.02,0
7,-20,25,1033,-3,8.94,0
16,-21,23,1034,-3,14.75,0
19,-22,21,1035,-3,20.56,0
15,-22,21,1035,-3,5.81,0
21,-23,18,1035,-2,4.92,0
18,-24,16,1033,-2,4.92,0
16,-23,18,1033,-2,9.84,0
15,-24,16,1032,-2,13.86,0
16,-24,16,1032,-2,17.88,0
16,-23,18,1032,-2,21.9,0
21,-23,21,1033,-4,23.69,0
36,-22,24,1033,-5,0.89,0
51,-23,22,1035,-5,1.79,0
67,-22,31,1035,-8,4.92,0
46,-21,31,1036,-7,8.05,0
45,-22,31,1036,-8,11.18,0
27,-21,31,1036,-7,4.02,0
24,-22,29,1037,-7,8.04,0
18,-22,29,1036,-7,12.96,0
15,-22,31,1037,-8,0.89,0
17,-22,31,1036,-8,1.78,0
11,-22,34,1036,-9,3.13,0
16,-22,34,1036,-9,7.15,0
16,-22,36,1037,-10,4.02,0
39,-21,37,1037,-9,7.15,0
25,-22,26,1038,-6,10.28,0
17,-23,22,1038,-5,12.07,0
8,-23,21,1037,-4,15.2,0
11,-23,19,1036,-3,16.99,0
14,-23,16,1035,-1,18.78,0
15,-23,15,1033,0,4.02,0
15,-26,12,1032,0,1.79,0
13,-26,12,1032,0,2.68,0
13,-26,12,1032,0,3.57,0
26,-23,19,1033,-3,1.79,0
50,-22,23,1033,-4,2.68,0
73,-21,29,1034,-6,0.89,0
96,-20,40,1034,-9,0.89,0
116,-20,37,1034,-8,0.89,0
146,-18,51,1034,-10,1.79,0
113,-17,61,1034,-11,4.92,0
91,-19,47,1034,-10,8.05,0
70,-19,51,1034,-11,11.18,0
65,-20,51,1034,-12,12.07,0
51,-18,60,1033,-12,0.45,0
29,-17,71,1033,-13,0.89,0
30,-20,51,1033,-12,4.02,0
26,-20,51,1033,-12,8.04,0
26,-18,56,1033,-11,9.83,0
24,-19,37,1033,-7,12.96,0
21,-20,27,1032,-4,0.89,0
24,-20,25,1032,-3,1.78,0
39,-21,20,1031,-1,1.79,0
79,-21,17,1030,1,0.89,0
99,-19,19,1028,2,4.02,0
118,-16,23,1027,3,8.04,0
140,-15,25,1027,3,12.06,0
159,-15,29,1026,1,15.19,0
161,-13,39,1026,-1,18.32,0
167,-12,42,1027,-1,20.11,0
178,-12,49,1027,-3,21,0
192,-12,57,1026,-5,0.89,0
198,-12,62,1026,-6,1.78,0
207,-12,53,1026,-4,0.89,0
237,-13,57,1025,-6,0.89,0
247,-13,53,1025,-5,1.78,0
227,-12,62,1025,-6,3.13,0
176,-12,57,1025,-5,7.15,0
113,-12,49,1024,-3,11.17,0
46,-8,58,1024,-1,19.22,0
18,-15,33,1025,-1,28.16,0
13,-15,36,1026,-2,35.31,0
22,-19,27,1027,-3,42.46,0
15,-22,19,1028,-2,54.53,0
18,-22,18,1029,-1,63.47,0
18,-23,16,1028,-1,74.65,0
12,-25,13,1028,0,86.72,0
11,-25,12,1027,1,97.9,0
11,-25,12,1027,1,107.73,0
12,-26,10,1026,2,118.91,0
9,-27,10,1026,1,130.09,0
9,-25,12,1026,1,139.03,0
27,-22,21,1026,-3,1.79,0
31,-22,19,1026,-2,0.89,0
39,-19,30,1026,-4,2.68,0
49,-18,32,1027,-4,4.47,0
48,-20,27,1027,-4,6.26,0
50,-18,44,1027,-8,9.39,0
38,-19,34,1027,-6,0.45,0
36,-19,37,1027,-7,0.89,0
41,-17,52,1026,-9,0.89,0
80,-18,48,1026,-9,0.89,0
70,-16,61,1025,-10,0.89,0
74,-18,48,1025,-9,0.89,0
77,-18,56,1026,-11,1.79,0
87,-18,56,1026,-11,0.89,0
107,-17,48,1026,-8,1.78,0
54,-18,32,1027,-4,3.13,0
36,-17,26,1026,0,0.89,0
34,-21,16,1026,2,1.78,0
19,-21,15,1024,3,2.67,0
26,-21,13,1022,5,5.81,0
27,-21,13,1021,5,11.62,0
27,-21,12,1021,6,13.41,0
29,-21,14,1021,4,5.81,0
41,-21,14,1021,4,9.83,0
47,-21,15,1021,3,4.02,0
115,-20,17,1021,2,4.92,0
265,-20,16,1021,3,8.94,0
236,-20,17,1021,2,12.96,0
296,-17,28,1021,-1,14.75,0
159,-16,35,1021,-3,0.89,0
119,-15,45,1020,-5,1.78,0
115,-15,48,1020,-6,2.67,0
168,-14,57,1019,-7,3.56,0
177,-15,57,1019,-8,4.45,0
191,-15,57,1018,-8,4.9,0
185,-15,57,1018,-8,5.79,0
157,-15,61,1018,-9,1.79,0
114,-15,61,1018,-9,3.58,0
117,-13,57,1018,-6,0.89,0
112,-14,39,1018,-2,2.68,0
107,-15,29,1018,1,4.47,0
96,-17,19,1017,4,0.89,0
99,-16,17,1017,7,1.78,0
82,-16,15,1016,9,4.02,0
58,-17,13,1015,10,5.81,0
40,-18,11,1014,11,8.94,0
45,-18,12,1014,10,3.13,0
44,-18,12,1014,9,3.13,0
49,-19,13,1014,7,6.26,0
65,-18,14,1014,7,10.28,0
101,-16,26,1015,1,0.89,0
146,-14,36,1015,-1,1.78,0
165,-13,42,1015,-2,2.67,0
205,-13,45,1015,-3,3.56,0
191,-12,53,1015,-4,4.45,0
204,-14,36,1015,-1,5.34,0
190,-14,42,1015,-3,0.89,0
174,-12,57,1014,-5,1.78,0
144,-12,62,1014,-6,3.57,0
120,-12,62,1014,-6,5.36,0
122,-12,67,1014,-7,0.89,0
152,-13,67,1014,-8,1.79,0
158,-11,67,1014,-6,0.89,0
178,-12,39,1015,0,1.79,0
184,-12,32,1014,3,1.79,0
184,-11,30,1014,5,3.58,0
185,-10,28,1013,7,5.37,0
175,-9,28,1012,8,8.5,0
165,-9,26,1011,9,11.63,0
150,-8,29,1010,9,14.76,0
163,-8,29,1011,9,0.89,0
172,-8,31,1010,8,1.78,0
184,-8,33,1010,7,3.13,0
178,-8,38,1011,5,4.92,0
211,-9,43,1011,2,1.79,0
213,-7,63,1011,-1,0.89,0
282,-8,63,1012,-2,0.45,0
261,-8,63,1011,-2,1.34,0
215,-7,68,1011,-2,2.23,0
233,-6,68,1011,-1,2.68,0
235,-6,74,1011,-2,3.57,0
214,-6,74,1011,-2,0.89,0
205,-7,68,1011,-2,2.68,0
206,-8,68,1011,-3,4.47,0
220,-8,79,1011,-5,7.6,0
191,-7,73,1012,-3,9.39,0
189,-6,68,1013,-1,12.52,0
109,-6,51,1014,3,17.44,0
65,-8,35,1014,6,22.36,0
35,-8,27,1014,10,25.49,0
35,-13,16,1014,12,31.3,0
27,-15,12,1013,13,36.22,0
36,-15,11,1012,14,42.03,0
30,-15,11,1012,14,47.84,0
23,-15,11,1012,14,51.86,0
20,-15,13,1013,12,3.13,0
30,-15,16,1014,9,0.89,0
69,-13,27,1015,4,1.78,0
99,-13,27,1016,4,2.67,0
117,-12,30,1017,4,1.79,0
154,-3,69,1018,2,7.6,0
154,-6,59,1019,1,11.62,0
136,-6,68,1020,-1,0.89,0
143,-5,69,1021,0,1.34,0
132,-6,74,1021,-2,1.79,0
100,-7,63,1021,-1,4.92,0
89,-8,68,1021,-3,6.71,0
90,-8,68,1021,-3,8.5,0
90,-7,73,1021,-3,10.29,0
99,-8,73,1021,-4,12.08,0
92,-7,68,1022,-2,15.21,0
80,-7,63,1022,-1,19.23,0
56,-8,54,1022,0,23.25,0
60,-9,43,1022,2,26.38,0
72,-10,37,1020,3,31.3,0
76,-10,37,1019,3,34.43,0
79,-10,35,1018,4,38.45,0
84,-10,32,1017,5,42.47,0
92,-10,35,1016,4,45.6,0
100,-9,40,1015,3,48.73,0
95,-8,47,1015,2,49.62,0
81,-7,59,1015,0,51.41,0
95,-7,63,1014,-1,0.89,0
87,-7,59,1014,0,3.13,0
86,-6,68,1014,-1,4.92,0
90,-7,68,1014,-2,0.89,0
111,-7,79,1013,-4,0.89,0
104,-6,85,1013,-4,0.89,0
129,-7,79,1012,-4,0.89,0
117,-8,79,1012,-5,1.78,0
105,-7,85,1011,-5,2.23,0
112,-8,85,1011,-6,0.89,0
130,-7,92,1010,-6,1.79,0
134,-8,85,1010,-6,3.58,0
136,-6,85,1010,-4,0.89,0
142,-5,74,1010,-1,1.78,0
150,-6,63,1009,0,1.79,0
148,-7,51,1008,2,0.89,0
160,-7,44,1007,4,1.78,0
179,-7,41,1006,5,1.79,0
183,-7,38,1004,6,0.89,0
191,-6,39,1003,7,1.78,0
195,-6,39,1003,7,1.79,0
196,-6,39,1003,7,3.58,0
218,-6,44,1003,5,4.47,0
246,-7,47,1003,3,0.89,0
264,-6,55,1003,2,1.79,0
274,-6,63,1004,0,0.89,0
282,-5,69,1004,0,0.45,0
283,-6,68,1004,-1,1.34,0
242,-6,68,1003,-1,1.79,0
227,-6,63,1003,0,3.58,0
223,-5,74,1003,-1,0.89,0
227,-6,59,1003,1,1.78,0
227,-6,68,1002,-1,1.79,0
237,-5,79,1003,-2,3.58,0
243,-5,79,1003,-2,6.71,0
262,-5,74,1003,-1,9.84,0
296,-5,69,1004,0,12.97,0
301,-5,55,1004,3,16.99,0
302,-4,52,1004,5,21.01,0
311,-4,48,1004,6,25.03,0
307,-4,45,1004,7,29.05,0
312,-2,42,1003,10,33.97,0
298,-2,40,1002,11,37.1,0
292,-2,40,1002,11,0.89,0
299,-1,43,1003,11,1.78,0
353,0,49,1003,10,1.79,0
368,0,56,1005,8,4.92,0
309,2,75,1006,6,0.89,0
284,3,75,1007,7,1.79,0
244,3,81,1008,6,3.58,0
218,2,75,1009,6,6.71,0
164,3,86,1010,5,0.89,0
153,2,86,1010,4,1.78,0
135,1,86,1011,3,2.67,0
134,1,86,1012,3,3.12,0
139,1,86,1012,3,4.01,0
148,0,86,1012,2,0.89,0
210,0,93,1013,1,0.89,0
218,-1,92,1014,0,2.68,0
253,-3,92,1014,-2,4.47,0
266,-1,92,1016,0,1.79,0
241,1,93,1017,2,2.68,0
235,0,70,1017,5,6.7,0
237,0,60,1017,7,11.62,0
248,-1,56,1017,7,16.54,0
180,-2,49,1017,8,21.46,0
176,-2,49,1016,8,26.38,0
165,-1,60,1016,6,30.4,0
138,-1,60,1016,6,35.32,0
136,-1,60,1017,6,39.34,0
136,-2,56,1017,6,42.47,0
130,-2,60,1018,5,45.6,0
118,-2,60,1018,5,47.39,0
56,-6,48,1019,4,54.54,0
55,-7,47,1019,3,59.46,0
52,-6,55,1020,2,63.48,0
46,-7,55,1020,1,66.61,0
46,-7,59,1020,0,69.74,0
45,-6,63,1021,0,71.53,0
51,-6,63,1021,0,73.32,0
53,-5,69,1020,0,75.11,0
50,-5,69,1021,0,76.9,0
46,-5,69,1021,0,78.69,0
58,-5,69,1021,0,79.58,0
75,-6,63,1022,0,81.37,0
72,-6,59,1022,1,0.89,0
82,-6,55,1022,2,1.79,0
81,-6,51,1022,3,0.89,0
91,-6,48,1021,4,1.78,0
93,-6,44,1021,5,3.57,0
90,-6,44,1020,5,4.02,0
79,-6,44,1020,5,8.04,0
79,-7,44,1020,4,12.06,0
70,-7,47,1020,3,15.19,0
70,-7,47,1020,3,16.08,0
84,-7,47,1021,3,16.97,0
103,-8,47,1021,2,17.86,0
95,-10,40,1021,2,21.88,0
66,-11,40,1022,1,25.9,0
38,-12,39,1021,0,29.92,0
35,-11,46,1021,-1,33.05,0
30,-13,39,1021,-1,37.07,0
29,-13,39,1021,-1,40.2,0
31,-13,39,1021,-1,44.22,0
29,-12,42,1020,-1,47.35,0
31,-6,79,1021,-3,51.37,0.2
34,-5,92,1021,-4,53.16,0.2
52,-5,92,1021,-4,54.95,0.1
65,-5,92,1021,-4,0.89,0
89,-5,86,1021,-3,1.79,0
138,-4,86,1021,-2,0.89,0
77,-4,86,1021,-2,1.78,0
88,-4,80,1020,-1,2.67,0
95,-4,80,1019,-1,1.79,0
105,-4,74,1018,0,3.58,0
101,-5,69,1017,0,6.71,0
102,-5,69,1017,0,9.84,0
103,-5,69,1017,0,12.97,0
105,-5,69,1017,0,14.76,0
98,-5,69,1017,0,16.55,0
124,-5,69,1018,0,0.89,0
112,-5,69,1018,0,1.79,0
123,-5,69,1019,0,0.45,0
126,-5,74,1020,-1,0.89,0
114,-4,80,1020,-1,0.89,0
115,-4,80,1019,-1,0.45,0
128,-4,80,1019,-1,1.34,0
138,-4,86,1019,-2,0.89,0
145,-6,79,1019,-3,0.89,0
139,-5,79,1020,-2,1.79,0
119,-4,86,1020,-2,5.81,0
114,-5,74,1020,-1,9.83,0
78,-4,80,1021,-1,13.85,0
80,-7,51,1023,2,5.81,0
37,-11,34,1023,3,12.96,0
20,-15,25,1023,3,21.01,0
20,-16,21,1024,4,26.82,0
14,-18,18,1023,4,33.97,0
13,-18,18,1023,4,42.02,0
16,-14,27,1022,3,7.15,0
15,-8,50,1023,1,16.09,0
21,-6,63,1023,0,21.9,0.2
72,-3,92,1024,-2,26.82,0.4
85,-3,92,1025,-2,29.95,1
108,-3,92,1026,-2,33.08,1
128,-3,92,1026,-2,34.87,0.8
161,-3,92,1026,-2,0.89,0.7
69,-3,100,1027,-3,3.13,0.6
59,-4,92,1026,-3,7.15,0.3
42,-5,92,1026,-4,12.07,0.1
35,-5,92,1025,-4,15.2,0
35,-5,92,1025,-4,18.33,0
29,-5,100,1025,-5,20.12,0
25,-5,92,1025,-4,23.25,0
23,-5,92,1026,-4,25.04,0
17,-5,92,1025,-4,28.17,0
25,-5,92,1026,-4,29.96,0
39,-5,86,1026,-3,33.09,0
44,-5,79,1025,-2,36.22,0
51,-5,74,1024,-1,38.01,0
61,-6,74,1023,-2,39.8,0
70,-6,68,1022,-1,42.93,0
70,-5,74,1021,-1,46.06,0
65,-5,74,1021,-1,50.08,0
75,-5,74,1020,-1,53.21,0
86,-5,74,1020,-1,58.13,0
91,-5,79,1020,-2,63.05,0
95,-5,79,1020,-2,67.07,0
89,-5,79,1020,-2,70.2,0
96,-5,79,1019,-2,73.33,0
99,-5,79,1019,-2,77.35,0
101,-5,79,1019,-2,80.48,0
101,-5,79,1019,-2,82.27,0
108,-5,79,1019,-2,0.89,0
108,-5,79,1019,-2,0.89,0
115,-5,86,1018,-3,0.89,0
111,-6,92,1018,-5,1.78,0
120,-7,92,1018,-6,1.79,0
125,-7,92,1019,-6,0.89,0
138,-8,85,1020,-6,1.78,0
164,-6,92,1021,-5,1.79,0
169,-4,74,1022,0,4.92,0
82,-7,51,1023,2,12.07,0
63,-9,38,1022,4,20.12,0
37,-9,33,1022,6,28.17,0
37,-11,28,1022,6,36.22,0
36,-12,24,1021,7,44.27,0
30,-12,22,1021,8,52.32,0
27,-13,20,1021,8,60.37,0
28,-12,22,1021,8,65.29,0
34,-13,22,1022,7,69.31,0
44,-12,24,1023,7,72.44,0
116,-12,27,1024,5,0.89,0
139,-11,30,1024,5,1.79,0
129,-6,51,1024,3,3.13,0
109,-6,63,1025,0,0.89,0
97,-6,51,1024,3,1.79,0
92,-5,69,1025,0,0.89,0
158,-5,79,1025,-2,0.89,0
178,-7,63,1025,-1,4.02,0
135,-8,58,1024,-1,8.94,0
111,-8,58,1024,-1,12.96,0
114,-8,58,1024,-1,16.98,0
121,-9,58,1025,-2,0.89,0
126,-7,63,1025,-1,0.89,0
133,-8,54,1026,0,0.89,0
146,-7,55,1026,1,3.13,0
165,-7,51,1025,2,6.26,0
202,-5,55,1025,3,9.39,0
230,-5,51,1023,4,12.52,0
247,-5,48,1022,5,15.65,0
236,-6,44,1021,5,18.78,0
227,-6,41,1021,6,20.57,0
224,-6,44,1020,5,24.59,0
187,-6,48,1019,4,0.89,0
150,-5,55,1020,3,1.79,0
144,-5,55,1020,3,3.58,0
123,-5,59,1020,2,0.89,0
134,-4,69,1020,1,1.78,0
98,-6,55,1020,2,1.79,0
101,-5,59,1019,2,4.92,0
108,-5,64,1019,1,6.71,0
126,-5,64,1018,1,9.84,0
125,-5,64,1017,1,12.97,0
121,-4,74,1016,0,0.89,0
123,-3,80,1015,0,1.79,0
126,-4,80,1015,-1,1.79,0
131,-4,80,1015,-1,3.58,0
126,-3,80,1016,0,4.47,0
156,-4,69,1016,1,7.6,0
187,-4,59,1016,3,9.39,0
220,-4,59,1015,3,12.52,0
237,-4,55,1015,4,14.31,0
252,-4,48,1014,6,17.44,0
226,-4,45,1013,7,19.23,0
231,-4,45,1014,7,22.36,0
222,-3,56,1013,5,3.13,0
246,-2,69,1013,3,8.05,0
261,-2,69,1013,3,0.89,0
256,-2,69,1014,3,1.78,0
255,-2,69,1015,3,1.79,0
263,-2,69,1016,3,4.92,0
269,-2,74,1017,2,8.05,0
248,-2,74,1018,2,12.07,0
89,-2,80,1019,1,16.99,0
15,-10,37,1020,3,22.8,0
19,-13,31,1021,2,26.82,0
15,-17,24,1022,1,35.76,0
13,-16,28,1022,0,45.59,0
16,-16,30,1024,-1,53.64,0
19,-16,33,1026,-2,62.58,0
19,-18,30,1027,-3,71.52,0
24,-19,25,1028,-2,81.35,0
24,-23,16,1027,-1,95.21,0
17,-25,13,1027,0,105.04,0
11,-25,11,1029,2,110.85,0
17,-24,12,1029,2,116.66,0
14,-25,10,1028,3,123.81,0
16,-25,10,1028,3,130.96,0
16,-25,11,1028,2,4.92,0
18,-24,11,1028,3,1.79,0
22,-25,11,1029,2,3.13,0
30,-24,13,1029,1,6.26,0
27,-24,14,1030,0,9.39,0
29,-25,13,1030,0,12.52,0
20,-23,15,1031,0,17.44,0
14,-22,18,1032,-1,23.25,0
19,-22,19,1033,-2,29.06,0
16,-22,19,1033,-2,34.87,0
12,-21,23,1034,-3,40.68,0
13,-21,23,1034,-3,44.7,0
15,-22,23,1035,-4,49.62,0
11,-22,23,1034,-4,55.43,0
19,-23,22,1034,-5,61.24,0
16,-23,22,1035,-5,66.16,0
27,-23,22,1035,-5,71.97,0
23,-22,24,1035,-5,76.89,0
29,-22,21,1036,-3,80.91,0
26,-23,18,1036,-2,82.7,0
39,-22,18,1035,-1,1.79,0
52,-22,17,1034,0,1.79,0
65,-20,19,1033,1,3.13,0
91,-18,22,1032,1,4.92,0
103,-13,31,1031,2,4.02,0
99,-13,31,1031,2,1.79,0
99,-10,43,1031,1,3.13,0
103,-9,54,1032,-1,6.26,0
96,-9,54,1032,-1,9.39,0
76,-9,54,1033,-1,11.18,0
69,-9,63,1034,-3,12.07,0
83,-9,68,1034,-4,13.86,0
62,-9,63,1035,-3,18.78,0
51,-9,63,1035,-3,21.91,0
53,-9,68,1035,-4,25.04,0
68,-9,73,1035,-5,28.17,0
71,-10,73,1035,-6,31.3,0
62,-9,73,1035,-5,34.43,0
58,-10,67,1035,-5,37.56,0
69,-10,73,1035,-6,39.35,0
74,-11,73,1036,-7,0.45,0
67,-9,73,1037,-5,0.9,0
57,-10,58,1037,-3,1.79,0
69,-10,54,1035,-2,4.92,0
83,-10,50,1036,-1,8.05,0
92,-11,43,1036,0,11.18,0
100,-11,40,1035,1,1.79,0
108,-10,46,1034,0,3.58,0
132,-11,43,1034,0,3.13,0
